counter,conv0,it0,conv1,it1,relation,isEffective,density_x,rows,cols,nonzeros,posdef,psym,nsym,density_y,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count
6141,1,250,1,78,3.20512820512821,1,0.0022112131124973,661,661,1627,False,0.004140786749482402,0.0,0.0037237853067259297,2.4614220877458397,7,1.2460322888300843,2.453857791225416,1.2482015277617513,1,7,1.0030826140567202,0.055435652312364914,1,2,1622
10242,1,36,1,63,0.571428571428571,0,0.0066557352914812,234,234,595,False,0.00554016620498615,0.0,0.010866389071517277,2.5427350427350426,7,1.2878004994481267,2.5085470085470085,1.2684247347080773,1,7,1.0136286201022147,0.11594343800458981,1,2,587
591,0,650,1,98,6.63265306122449,1,0.0029338022638597,610,610,1700,False,0.003669724770642202,0.0,0.004568664337543671,2.7868852459016393,8,1.3466991107995203,2.778688524590164,1.3496344075825164,1,8,1.0029498525073746,0.05423237849808329,1,2,1695
675,1,589,1,88,6.69318181818182,1,0.0022262354339061,723,723,1883,False,0.0034482758620689655,0.0,0.003602248966481676,2.604426002766252,8,1.2758344633445762,2.5933609958506225,1.2679952990977537,1,8,1.0042666666666666,0.065180228767796,1,2,1875
4651,0,250,1,79,3.16455696202532,1,0.0093085796926576,234,234,740,False,0.0,0.0,0.013514500693987873,3.1623931623931623,10,1.5216795992219552,3.1025641025641026,1.4900502795659114,1,10,1.019283746556474,0.13752048456582575,1,2,726
9522,1,9,1,54,0.166666666666667,0,0.0009214279610036,680,680,1105,False,0.0,0.0,0.0023897058823529414,1.625,5,0.7567101784155194,1.6235294117647059,0.7530560574124189,1,5,1.0009057971014492,0.03008282953879641,1,2,1104
4242,1,43,1,64,0.671875,0,0.0036840187756266,389,389,943,False,0.0,0.0,0.006231785409824149,2.424164524421594,8,1.1814905551042756,2.416452442159383,1.1678366442644441,1,7,1.0031914893617022,0.05640304741196409,1,2,940
3128,0,500,1,140,3.57142857142857,1,0.0039042540511554,492,492,1433,False,0.006376195536663124,0.0,0.00591992200409809,2.91260162601626,8,1.3534372606567109,2.8922764227642275,1.3383725786800973,1,8,1.0070274068868588,0.08353455835344602,1,2,1423
1975,1,209,1,89,2.34831460674157,1,0.0037734951888476,477,477,1334,False,0.002333722287047841,0.0,0.005862988893723438,2.79664570230608,7,1.2516443131466994,2.7819706498951784,1.2432837999045223,1,7,1.0052750565184627,0.0724377684442979,1,2,1327
3160,1,7,1,53,0.132075471698113,0,0.0003532456662989,988,988,1333,False,0.0,0.0,0.001365577209919848,1.3491902834008098,4,0.5905200413684657,1.347165991902834,0.5899993693619494,1,4,1.0015026296018033,0.03873463186972273,1,2,1331
1826,1,9,1,53,0.169811320754717,0,0.0005202568389336,394,394,475,False,0.0,0.0,0.00305985724960705,1.2055837563451777,3,0.45716994067852007,1.2030456852791878,0.45552542646542804,1,3,1.0021097046413503,0.045883044664412544,1,2,474
9016,0,300,1,197,1.52284263959391,1,0.0088485483745565,300,300,1086,False,0.005089058524173028,0.0,0.012066666666666667,3.62,8,1.4636484095118836,3.59,1.4336085007188446,1,7,1.0083565459610029,0.09103139074299828,1,2,1077
10305,0,450,1,194,2.31958762886598,1,0.0066603733285657,415,415,1560,False,0.0034934497816593887,0.0,0.009057918420670634,3.7590361445783134,13,1.6703679808547138,3.7325301204819277,1.640827622036311,1,13,1.0071013557133635,0.0839697949288656,1,2,1549
10189,1,143,1,75,1.90666666666667,1,0.0034228596436549,456,456,1164,False,0.002824858757062147,0.0,0.005597876269621422,2.5526315789473686,8,1.2484524122566454,2.5328947368421053,1.2367779471974965,1,8,1.0077922077922077,0.08792888768732862,1,2,1155
3186,1,6,1,53,0.113207547169811,0,0.000281546890042,988,988,1263,False,0.0,0.0,0.001293866478716255,1.2783400809716599,4,0.515406837587136,1.277327935222672,0.5149703675970337,1,4,1.0007923930269413,0.028138321560324416,1,2,1262
6134,1,20,1,57,0.350877192982456,0,0.0014870833593234,661,661,1310,False,0.0030816640986132513,0.0,0.0029982536888819716,1.9818456883509834,6,0.9899511351654934,1.9803328290468987,0.9845587927112364,1,6,1.0007639419404126,0.027628940137547933,1,2,1309
3758,1,146,1,73,2.0,1,0.0059660481685726,266,266,682,False,0.004807692307692308,0.0,0.009638758550511618,2.56390977443609,7,1.2586744636295686,2.545112781954887,1.2474916887883543,1,7,1.0073855243722305,0.08562113291692429,1,2,677
9210,1,146,1,73,2.0,1,0.0045240018095456,358,358,936,False,0.0034602076124567475,0.0,0.0073031428482257105,2.6145251396648046,7,1.2493623728740482,2.5977653631284916,1.2530167087153468,1,7,1.0064516129032257,0.08006241061929587,1,2,930
10408,0,400,1,98,4.08163265306122,1,0.0059660481685726,387,387,1276,False,0.01124859392575928,0.0,0.008519787138860513,3.297157622739018,8,1.4421012459528786,3.2583979328165373,1.4234654067205477,1,8,1.0118953211736716,0.1084150474235329,1,2,1261
10050,0,450,1,100,4.5,1,0.0045240018095456,440,440,1310,False,0.0022988505747126436,0.0,0.006766528925619835,2.977272727272727,8,1.376567476199015,2.952272727272727,1.3684743722255146,1,8,1.0084680523479599,0.0916315689999477,1,2,1299
4925,1,374,1,80,4.675,1,0.0016252080665325,916,916,2278,False,0.002936857562408223,0.0,0.0027149558551515037,2.486899563318777,8,1.1843423519009861,2.4858078602620086,1.1843297729590585,1,8,1.0004391743522179,0.02095188483421443,1,2,2277
6040,0,400,1,140,2.85714285714286,1,0.0071676627266159,352,352,1233,False,0.009080590238365494,0.0,0.009951252582644628,3.502840909090909,10,1.557603381118538,3.4744318181818183,1.551914036655839,1,10,1.008176614881439,0.09005419396407761,1,2,1223
6178,0,950,1,280,3.39285714285714,1,0.0020344931760472,938,938,2725,False,0.001119194180190263,0.0,0.003097139947536154,2.905117270788913,8,1.3353307237901335,2.894456289978678,1.3297286273909728,1,8,1.003683241252302,0.060577842369792,1,2,2715
2440,0,400,1,186,2.1505376344086,1,0.0057013184665244,397,397,1290,False,0.0022396416573348264,0.0,0.008184811781053113,3.2493702770780857,8,1.4001730214866006,3.2141057934508814,1.3696981663466545,1,8,1.0109717868338557,0.10417008556936211,1,2,1276
8207,1,132,1,76,1.73684210526316,1,0.0042017026463362,389,389,1022,False,0.00315955766192733,0.0,0.006753854389014082,2.627249357326478,8,1.277601340249593,2.609254498714653,1.2630874604158298,1,8,1.006896551724138,0.08275862068965517,1,2,1015
6044,0,400,1,194,2.06185567010309,1,0.0083763660192267,352,352,1381,False,0.013605442176870748,0.0,0.011145725723140496,3.9232954545454546,10,1.6693501876689167,3.872159090909091,1.6142539431179659,1,9,1.0132061628760087,0.11415673496601562,1,2,1363
4557,1,6,1,52,0.115384615384615,0,0.0004168048759184,712,712,923,False,0.0,0.0,0.0018207139250094686,1.2963483146067416,4,0.5539319432728702,1.2963483146067416,0.5539319432728702,1,4,1.0,0.0,1,1,923
3506,1,4,1,52,0.0769230769230769,0,0.0001935652667847,745,745,852,False,0.0,0.0,0.0015350659880185578,1.1436241610738256,3,0.36569730168982983,1.142281879194631,0.36438441388324,1,3,1.00117508813161,0.034259411838104,1,2,851
7261,1,205,1,80,2.5625,1,0.0022112131124973,662,662,1630,False,0.0,0.0,0.0037193891987112202,2.4622356495468276,7,1.2108247240807077,2.4561933534743203,1.2068720695341677,1,7,1.002460024600246,0.04953759056728726,1,2,1626
8509,1,9,1,54,0.166666666666667,0,0.0034228596436549,156,156,238,False,0.0,0.0,0.00977975016436555,1.5256410256410255,3,0.603926446836609,1.5128205128205128,0.6043345512509065,1,3,1.0084745762711864,0.09166655785077935,1,2,236
3891,0,400,1,194,2.06185567010309,1,0.0060193185322878,398,398,1347,False,0.002107481559536354,0.0,0.008503573142092371,3.3844221105527637,9,1.5434929201933525,3.3467336683417086,1.5221569212425319,1,9,1.0112612612612613,0.10551988085695926,1,2,1332
1455,1,7,1,52,0.134615384615385,0,0.0004107717335469,702,702,903,False,0.0,0.0,0.0018323714904911485,1.2863247863247864,4,0.5027682880750338,1.2863247863247864,0.5027682880750338,1,4,1.0,0.0,1,1,903
6675,1,61,1,69,0.884057971014493,0,0.0016252080665325,818,818,1903,False,0.003686635944700461,0.0,0.0028440169535093643,2.32640586797066,8,1.142558379012696,2.3215158924205377,1.1428748764601326,1,8,1.0021063717746181,0.0458468643700451,1,2,1899
5445,0,550,1,95,5.78947368421053,1,0.0032941073483395,516,516,1389,False,0.006872852233676976,0.0,0.005216783847124572,2.691860465116279,9,1.3177425301927739,2.6763565891472867,1.296201629200432,1,9,1.005792903692976,0.07589035485343318,1,2,1381
4016,0,300,1,194,1.54639175257732,1,0.0096083612037579,294,294,1119,False,0.007272727272727273,0.0,0.01294599472442038,3.806122448979592,10,1.7880451260416639,3.758503401360544,1.749493358630776,1,10,1.0126696832579185,0.11184436679628783,1,2,1105
5332,1,695,1,91,7.63736263736264,1,0.002417688887467,705,705,1902,False,0.003341687552213868,0.0,0.0038267692771993362,2.697872340425532,8,1.3115130174918397,2.690780141843972,1.307148958026935,1,8,1.0026357406431208,0.05127176137390756,1,2,1897
9117,1,28,1,61,0.459016393442623,0,0.0042017026463362,252,252,516,False,0.0,0.0,0.008125472411186697,2.0476190476190474,6,0.9868753226696526,2.0396825396825395,0.9831984867249908,1,6,1.0038910505836576,0.062256809338521395,1,2,514
4997,0,400,1,93,4.3010752688172,1,0.0049163556912843,398,398,1173,False,0.015483870967741935,0.0,0.007405116032423424,2.9472361809045227,9,1.4176666721993614,2.9246231155778895,1.3942980560172236,1,8,1.0077319587628866,0.0875909560204455,1,2,1164
9291,1,4,1,52,0.0769230769230769,0,0.0022112131124973,121,121,153,False,0.0,0.0,0.010450105867085582,1.2644628099173554,3,0.5105271144291075,1.2644628099173554,0.5105271144291075,1,3,1.0,0.0,1,1,153
9,1,6,1,53,0.113207547169811,0,0.0004131890217218,968,968,1355,False,0.0,0.0,0.0014460675500307357,1.399793388429752,4,0.6218141602389274,1.396694214876033,0.6179724089560917,1,4,1.0022189349112427,0.04705328085375421,1,2,1352
8296,0,600,1,83,7.2289156626506,1,0.002689966513056,585,585,1501,False,0.006550218340611353,0.0,0.004386003360362335,2.565811965811966,8,1.2835023127619858,2.557264957264957,1.270528272881328,1,8,1.0033422459893049,0.06832257150293536,1,3,1496
7027,0,450,1,123,3.65853658536585,1,0.0049163556912843,438,438,1375,False,0.004268943436499467,0.0,0.007167281749755009,3.1392694063926943,9,1.5053212814203178,3.1164383561643834,1.5057436790576129,1,9,1.0073260073260073,0.08527799799870195,1,2,1365
3967,1,125,1,80,1.5625,1,0.0016353647846927,950,950,2424,False,0.0027137042062415195,0.0,0.0026858725761772853,2.551578947368421,7,1.1783005744576862,2.548421052631579,1.176646721376135,1,7,1.0012391573729864,0.035179850226960074,1,2,2421
9667,1,4,1,51,0.0784313725490196,0,0.0004168048759184,220,220,239,False,0.0,0.0,0.00493801652892562,1.0863636363636364,3,0.29664097452744964,1.0818181818181818,0.2901979945365885,1,3,1.004201680672269,0.06468405175773384,1,2,238
5537,1,4,1,52,0.0769230769230769,0,0.0004168048759184,409,409,479,False,0.0,0.0,0.002863445340475009,1.1711491442542787,4,0.4196271482234706,1.1711491442542787,0.4196271482234706,1,4,1.0,0.0,1,1,479
1292,0,200,1,78,2.56410256410256,1,0.0091431447593164,192,192,526,False,0.005988023952095809,0.0,0.014268663194444444,2.7395833333333335,6,1.2352866710696033,2.71875,1.213664603930317,1,6,1.0076628352490422,0.08720158372981641,1,2,522
1970,1,3,1,52,0.0576923076923077,0,0.0003532456662989,477,477,557,False,0.0,0.0,0.0024480395905576873,1.1677148846960168,4,0.4260461516331567,1.1677148846960168,0.4260461516331567,1,4,1.0,0.0,1,1,557
3403,1,6,1,52,0.115384615384615,0,0.0003682513795213,923,923,1236,False,0.0,0.0,0.0014508251274460665,1.3391115926327193,4,0.5840587908656009,1.3391115926327193,0.5840587908656009,1,4,1.0,0.0,1,1,1236
4173,1,687,1,90,7.63333333333333,1,0.0015498200758019,979,979,2459,False,0.002702702702702703,0.0,0.0025656248011093016,2.5117466802860062,9,1.1909665576098076,2.5076608784473953,1.1867038940643888,1,9,1.0016293279022404,0.04033203680484419,1,2,2455
3963,0,950,1,88,10.7954545454545,1,0.0015498200758019,950,950,2347,False,0.0014316392269148174,0.0,0.0026005540166204985,2.4705263157894737,9,1.2133792468457256,2.468421052631579,1.2141935298698636,1,9,1.0008528784648187,0.02919162659296347,1,2,2345
9742,1,475,1,87,5.45977011494253,1,0.002417688887467,632,632,1597,False,0.004145077720207254,0.0,0.003998257490786733,2.526898734177215,9,1.234744068135525,2.517405063291139,1.229778553894941,1,9,1.0037712130735386,0.06129429847459408,1,2,1591
6772,1,147,1,80,1.8375,1,0.0019408245423822,747,747,1826,False,0.0037071362372567192,0.0,0.003272348653874758,2.4444444444444446,7,1.2093148316467286,2.4417670682730925,1.2058630017304102,1,7,1.0010964912280702,0.03309514972102318,1,2,1824
5115,1,6,1,53,0.113207547169811,0,0.0009825371769957,232,232,285,False,0.0,0.0,0.005295035671819263,1.228448275862069,3,0.47747649057178876,1.228448275862069,0.47747649057178876,1,3,1.0,0.0,1,1,285
9148,1,39,1,64,0.609375,0,0.0059660481685726,252,252,626,False,0.0106951871657754,0.0,0.009857646762408667,2.484126984126984,8,1.248708075128412,2.4761904761904763,1.2485819621073233,1,8,1.0032051282051282,0.05652305156586025,1,2,624
1965,1,6,1,52,0.115384615384615,0,0.000334910089875,477,477,552,False,0.0,0.0,0.002426064369816595,1.1572327044025157,4,0.4074966969289324,1.1551362683438156,0.3952546511966351,1,3,1.0018148820326678,0.04256275644122895,1,2,551
4112,0,900,1,100,9.0,1,0.0019408245423822,869,869,2330,False,0.0013689253935660506,0.0,0.0030854347615938854,2.6812428078250865,9,1.3332536569935622,2.673187571921749,1.322194913994729,1,8,1.003013344812742,0.054811171906662084,1,2,2323
3056,0,250,1,82,3.04878048780488,1,0.0090833672819163,203,203,575,False,0.010752688172043012,0.0,0.01395326263680264,2.832512315270936,8,1.3396297898995326,2.8078817733990147,1.3121399607750939,1,8,1.0087719298245614,0.0932468930941636,1,2,570
7703,1,7,1,53,0.132075471698113,0,0.0005310047297389,553,553,715,False,0.0,0.0,0.0023380606849373303,1.2929475587703436,4,0.5487821392042492,1.2929475587703436,0.5487821392042492,1,4,1.0,0.0,1,1,715
6423,0,250,1,87,2.8735632183908,1,0.0091318527753229,237,237,748,False,0.011741682974559686,0.0,0.01331695419181399,3.1561181434599157,8,1.404068273268764,3.1392405063291138,1.393785276810208,1,7,1.0053763440860215,0.0731261855308357,1,2,744
5998,1,25,1,58,0.431034482758621,0,0.0059660481685726,227,227,533,False,0.026143790849673203,0.0,0.010343689960992839,2.3480176211453743,6,1.1293181599077493,2.3303964757709252,1.1307092318699967,1,6,1.007561436672968,0.0866271397912257,1,2,529
6352,1,697,1,87,8.01149425287356,1,0.0019408245423822,836,836,2190,False,0.0,0.0,0.00313351342689041,2.6196172248803826,8,1.3319043627354175,2.611244019138756,1.3236233736193623,1,8,1.0032065964269354,0.05653595463322588,1,2,2183
1481,0,350,1,325,1.07692307692308,1,0.0081551310546203,339,339,1271,False,0.006437768240343348,0.0,0.011059771495201052,3.7492625368731565,9,1.7309326314828684,3.7050147492625367,1.6954750423558247,1,9,1.0119426751592357,0.10862802432741124,1,2,1256
4248,0,400,1,140,2.85714285714286,1,0.0059660481685726,389,389,1282,False,0.0022396416573348264,0.0,0.008472056092677156,3.295629820051414,11,1.550356597751129,3.2647814910025708,1.5140537072199132,1,11,1.0094488188976378,0.0967447089978436,1,2,1270
9777,1,31,1,61,0.508196721311475,0,0.0016353647846927,632,632,1284,False,0.0,0.0,0.003214629065854831,2.0316455696202533,6,1.0291380569203972,2.028481012658228,1.023062650255761,1,6,1.001560062402496,0.039466803871056215,1,2,1282
9340,1,54,1,69,0.782608695652174,0,0.0019997151739062,642,642,1464,False,0.004866180048661801,0.0,0.003551984161644394,2.2803738317757007,7,1.1339649446803117,2.2741433021806854,1.135487310003014,1,7,1.0027397260273974,0.052270641173531265,1,2,1460
6399,1,13,1,55,0.236363636363636,0,0.0027022481520047,237,237,387,False,0.0,0.0,0.006889921486941195,1.6329113924050633,5,0.7983720015808342,1.6160337552742616,0.7796436266106392,1,5,1.010443864229765,0.10166016884559681,1,2,383
5918,1,239,1,82,2.91463414634146,1,0.0028389180816339,588,588,1567,False,0.0,0.0,0.004532255078902309,2.6649659863945576,8,1.326725740053032,2.651360544217687,1.3115972188769274,1,7,1.005131494547787,0.07145041855365912,1,2,1559
4293,0,250,1,79,3.16455696202532,1,0.00948908072161,206,206,604,False,0.005025125628140704,0.0,0.01423319822791969,2.9320388349514563,7,1.3311950680390376,2.912621359223301,1.330061653556793,1,7,1.0066666666666666,0.08137703743822468,1,2,600
5994,1,6,1,53,0.113207547169811,0,0.0014870833593234,227,227,304,False,0.0,0.0,0.005899590521842069,1.3392070484581498,4,0.632737765965454,1.3215859030837005,0.6279967068114567,1,4,1.0133333333333334,0.11469767022723504,1,2,300
2916,1,192,1,76,2.52631578947368,1,0.0090833672819163,218,218,648,False,0.013953488372093023,0.0,0.013635215890918272,2.9724770642201834,7,1.4009087194744838,2.9174311926605503,1.3855641077343541,1,7,1.0188679245283019,0.1360585386967543,1,2,636
5518,0,400,1,99,4.04040404040404,1,0.0063457766654201,382,382,1304,False,0.004338394793926247,0.0,0.008936158548285408,3.413612565445026,10,1.5558109404279168,3.3769633507853403,1.5106231832585504,1,9,1.0108527131782945,0.10360951594792943,1,2,1290
8360,1,100,1,73,1.36986301369863,0,0.0019997151739062,711,711,1717,False,0.0019880715705765406,0.0,0.0033964958923565986,2.4149085794655414,7,1.2441717679913646,2.4050632911392404,1.2343773504287965,1,7,1.004093567251462,0.06384990179021222,1,2,1710
9121,0,300,1,95,3.15789473684211,1,0.0097096087982831,252,252,863,False,0.01309328968903437,0.0,0.013589695137314185,3.4246031746031744,9,1.4794457621570738,3.365079365079365,1.450797124097124,1,9,1.017688679245283,0.13181725938525848,1,2,848
5510,1,197,1,83,2.37349397590361,1,0.0045154395522252,382,382,1038,False,0.0,0.0,0.007113291850552342,2.717277486910995,7,1.2857108048804577,2.701570680628272,1.2698466923087997,1,7,1.005813953488372,0.07602730715477918,1,2,1032
6956,0,200,1,74,2.7027027027027,1,0.0096083612037579,198,198,573,False,0.010666666666666666,0.0,0.014615855524946434,2.893939393939394,7,1.4577773438374233,2.8535353535353534,1.4226744718278077,1,7,1.0141592920353983,0.11814739304976024,1,2,565
7964,1,5,1,52,0.0961538461538462,0,0.0011139981448494,311,311,419,False,0.0,0.0,0.004332047848967649,1.347266881028939,4,0.5796527867713701,1.3408360128617363,0.5723292023595266,1,4,1.0047961630695443,0.0690880589491028,1,2,417
8217,0,400,1,92,4.34782608695652,1,0.0049163556912843,389,389,1132,False,0.016150740242261104,0.0,0.007480785879025383,2.910025706940874,10,1.4499808524069777,2.8894601542416454,1.4396575451766431,1,10,1.00711743772242,0.08406414100368483,1,2,1124
10479,1,5,1,52,0.0961538461538462,0,0.0004158088505738,763,763,1005,False,0.0,0.0,0.0017263028433324344,1.3171690694626474,3,0.5311343053452671,1.3171690694626474,0.5311343053452671,1,3,1.0,0.0,1,1,1005
6726,1,5,1,52,0.0961538461538462,0,0.0001935652667847,747,747,855,False,0.0,0.0,0.0015322333510749827,1.144578313253012,3,0.3773818461311971,1.144578313253012,0.3773818461311971,1,3,1.0,0.0,1,1,855
10260,1,21,1,57,0.368421052631579,0,0.0045240018095456,234,234,481,False,0.008097165991902834,0.0,0.008784425451092117,2.0555555555555554,7,1.1552144466953964,2.051282051282051,1.1461280327501029,1,7,1.0020833333333334,0.04559597630883184,1,2,480
5440,0,550,1,149,3.69127516778523,1,0.0045154395522252,516,516,1715,False,0.008340283569641367,0.0,0.006441169400877351,3.3236434108527133,9,1.5607538617700827,3.310077519379845,1.559161221593514,1,9,1.0040983606557377,0.06388711995131105,1,2,1708
4504,0,350,1,96,3.64583333333333,1,0.0083763660192267,304,304,1073,False,0.015604681404421327,0.0,0.011610543628808864,3.5296052631578947,11,1.56412657718165,3.486842105263158,1.5367722586867751,1,10,1.0122641509433963,0.1100624438445459,1,2,1060
4383,1,178,1,82,2.17073170731707,1,0.0015498200758019,967,967,2414,False,0.00138217000691085,0.0,0.0025815724492534936,2.4963805584281284,7,1.1858077206338682,2.488107549120993,1.1805092571952027,1,7,1.00332502078138,0.05756704802387626,1,2,2406
2362,0,500,1,100,5.0,1,0.0040739576549701,472,472,1375,False,0.008859357696566999,0.0,0.00617189744326343,2.913135593220339,10,1.4272162065568574,2.9046610169491527,1.4177370260104656,1,10,1.0029175784099198,0.05393575943788812,1,2,1371
3431,1,4,1,52,0.0769230769230769,0,0.0007300865008275,333,333,414,False,0.0,0.0,0.0037334631929226525,1.2432432432432432,4,0.5001420137579102,1.2402402402402402,0.498588942191479,1,4,1.0024213075060533,0.049147174649356994,1,2,413
4034,1,8,1,53,0.150943396226415,0,0.0014870833593234,294,294,421,False,0.0,0.0,0.004870655745291314,1.4319727891156462,4,0.6550158532181116,1.4285714285714286,0.6546536707079771,1,4,1.0023809523809524,0.04873687973918743,1,2,420
7871,0,300,1,92,3.26086956521739,1,0.0093085796926576,264,264,906,False,0.003115264797507788,0.0,0.01299931129476584,3.4318181818181817,9,1.5383638584163184,3.409090909090909,1.5371882312853569,1,9,1.0066666666666666,0.08137703743822466,1,2,900
1483,0,350,1,82,4.26829268292683,1,0.0055745162166868,339,339,976,False,0.006279434850863423,0.0,0.008492790699698053,2.8790560471976403,8,1.3719066012387389,2.8525073746312684,1.3639104901593997,1,8,1.0093071354705274,0.09602350076861733,1,2,967
3862,1,22,1,57,0.385964912280702,0,0.002417688887467,398,398,781,False,0.005221932114882507,0.0,0.004930431049720967,1.9623115577889447,7,1.032675543093572,1.9597989949748744,1.028924383389109,1,7,1.0012820512820513,0.035782783940904776,1,2,780
6479,1,193,1,77,2.50649350649351,1,0.0034228596436549,447,447,1129,False,0.002932551319648094,0.0,0.0056503961283025286,2.5257270693512304,7,1.199789447134442,2.5167785234899327,1.1943417693064762,1,7,1.0035555555555555,0.05952237881878473,1,2,1125
856,1,18,1,57,0.315789473684211,0,0.0057489732975436,147,147,269,False,0.0,0.0,0.012448516821694663,1.8299319727891157,5,0.8835160868056718,1.8027210884353742,0.8700571236412097,1,5,1.0150943396226415,0.12192825978417747,1,2,265
4003,1,14,1,55,0.254545454545455,0,0.0028197342590241,294,294,538,False,0.0,0.0,0.006224258410847332,1.8299319727891157,5,0.943103500714197,1.8265306122448979,0.937054767245753,1,5,1.0018621973929236,0.04311298660257067,1,2,537
10442,0,800,1,132,6.06060606060606,1,0.002417688887467,763,763,2169,False,0.002844950213371266,0.0,0.003725722255908508,2.842726081258191,10,1.3819312989464567,2.837483617300131,1.3784752191973948,1,10,1.0018475750577367,0.04294370179831671,1,2,2165
909,0,150,1,90,1.66666666666667,1,0.0211804485820865,147,147,595,False,0.026785714285714284,0.0,0.0275348234531908,4.0476190476190474,9,1.587936381003149,3.9659863945578233,1.583997208418461,1,9,1.020583190394511,0.14198423387015352,1,2,583
2458,1,5,1,52,0.0961538461538462,0,0.0003230169476812,590,590,702,False,0.0,0.0,0.002016661878770468,1.1898305084745762,3,0.44861176271415815,1.1898305084745762,0.44861176271415815,1,3,1.0,0.0,1,1,702
4842,0,850,1,295,2.88135593220339,1,0.002417688887467,829,829,2489,False,0.0,0.0,0.0036217280400907396,3.0024125452352233,9,1.4039386157531282,2.9927623642943306,1.3987572349751674,1,9,1.003224506247481,0.05669311075378392,1,2,2481
9418,1,343,1,93,3.68817204301075,1,0.0028389180816339,636,636,1782,False,0.0,0.0,0.004405482378070488,2.80188679245283,10,1.3429513962138975,2.792452830188679,1.340353242176384,1,10,1.0033783783783783,0.05802555418012726,1,2,1776
1574,0,400,1,122,3.27868852459016,1,0.0062684318782371,372,372,1236,False,0.009259259259259259,0.0,0.008931668400971211,3.3225806451612905,8,1.519842170092336,3.282258064516129,1.5003251468618164,1,8,1.0122850122850122,0.11015484899980293,1,2,1221
7477,1,186,1,77,2.41558441558442,1,0.0085633504499276,229,229,675,False,0.013452914798206279,0.0,0.012871608092904406,2.947598253275109,8,1.410149081652728,2.9170305676855897,1.3629911570740738,1,8,1.0104790419161678,0.10182942402216986,1,2,668
6103,0,700,1,143,4.89510489510489,1,0.0028197342590241,661,661,1891,False,0.004878048780487805,0.0,0.004328013531050235,2.8608169440242057,7,1.3845894648442478,2.848714069591528,1.3811303484003767,1,7,1.0042485395645246,0.06504221303194845,1,2,1883
7074,1,10,1,54,0.185185185185185,0,0.0005638709334529,912,912,1379,False,0.0,0.0,0.0016579620652508464,1.5120614035087718,5,0.7298967457027766,1.5087719298245614,0.7299436896701404,1,5,1.0021802325581395,0.046642031946860577,1,2,1376
9211,0,400,1,96,4.16666666666667,1,0.0060193185322878,358,358,1127,False,0.005201560468140442,0.0,0.008793420929434163,3.14804469273743,8,1.3934740470458244,3.1089385474860336,1.3890547775356226,1,8,1.0125786163522013,0.11144682482181982,1,2,1113
4423,0,750,1,147,5.10204081632653,1,0.0028197342590241,706,706,2108,False,0.0014265335235378032,0.0,0.004229229028400838,2.9858356940509916,8,1.411134575037965,2.9745042492917846,1.4029214139102753,1,8,1.0038095238095237,0.06160366334779515,1,2,2100
10410,1,155,1,78,1.98717948717949,1,0.0045154395522252,387,387,1059,False,0.005952380952380952,0.0,0.007070889169320754,2.7364341085271318,8,1.3707127468178022,2.7209302325581395,1.3562568806825106,1,8,1.0056980056980056,0.07526977101779433,1,2,1053
3051,1,17,1,55,0.309090909090909,0,0.0055802281963418,203,203,433,False,0.0,0.0,0.010507413429105293,2.1330049261083746,5,1.0010065549877496,2.1133004926108376,0.9684533621348522,1,5,1.0093240093240092,0.11789434607367637,1,3,429
7455,1,3,1,51,0.0588235294117647,0,0.0005720629167619,229,229,259,False,0.0,0.0,0.004938883697869987,1.1310043668122272,3,0.385715854619626,1.1310043668122272,0.38571585461962593,1,3,1.0,0.0,1,1,259
4482,1,5,1,52,0.0961538461538462,0,0.0009214279610036,304,304,389,False,0.0,0.0,0.00420922783933518,1.2796052631578947,4,0.5537953754474987,1.2763157894736843,0.5404355994187592,1,4,1.0025773195876289,0.050701844260067026,1,2,388
9638,0,400,1,139,2.87769784172662,1,0.0059660481685726,373,373,1200,False,0.0,0.0,0.008625088946229757,3.2171581769436997,8,1.441820962573642,3.1849865951742626,1.4125404688814467,1,8,1.0101010101010102,0.09999489834961278,1,2,1188
4461,1,174,1,78,2.23076923076923,1,0.0022112131124973,706,706,1805,False,0.007279344858962694,0.0,0.0036213275124589717,2.556657223796034,7,1.244952250610644,2.548158640226629,1.2407519687355315,1,7,1.0033351862145636,0.057654685390502565,1,2,1799
3969,1,8,1,53,0.150943396226415,0,0.0004158088505738,950,950,1325,False,0.0,0.0,0.0014681440443213296,1.394736842105263,5,0.6248988837871682,1.394736842105263,0.6248988837871682,1,5,1.0,0.0,1,1,1325
8753,1,9,1,54,0.166666666666667,0,0.0005310047297389,903,903,1336,False,0.0,0.0,0.0016384415673606743,1.4795127353266888,5,0.6927651637437809,1.478405315614618,0.6927315278786131,1,5,1.000749063670412,0.027358775082771052,1,2,1335
9556,1,394,1,91,4.32967032967033,1,0.002689966513056,680,680,1919,False,0.004842615012106538,0.0,0.004150086505190311,2.822058823529412,8,1.3566118683122579,2.8102941176470586,1.3473983325045293,1,8,1.0041862899005756,0.06456597306200809,1,2,1911
